Folded pygeostat_saved_data                    
           5
X                                       
Y                                       
Z                                       
Cu                                      
Fold (out of   5)
35454.300000 28194.100000 890.925000 0.292700   3
35454.300000 28194.100000 900.925000 0.380350   3
35454.300000 28194.100000 910.925000 0.385900   5
35454.300000 28194.100000 920.925000 0.841610   1
35454.300000 28194.100000 930.925000 0.451850   4
35454.300000 28194.100000 940.925000 0.661250   5
35454.300000 28194.100000 950.925000 0.495050   1
35454.300000 28194.100000 970.925000 0.297000   4
35454.300000 28194.100000 980.925000 0.221800   3
35454.300000 28194.100000 1000.925000 0.653050   5
35454.300000 28194.100000 1010.925000 0.591700   1
35454.300000 28194.100000 1020.925000 0.318950   4
35454.300000 28194.100000 1040.925000 0.634050   3
35454.300000 28194.100000 1050.925000 0.998750   4
35454.300000 28194.100000 1070.925000 0.369300   1
35454.300000 28194.100000 1080.925000 0.573190   5
35330.600000 28075.800000 699.900000 0.040580   4
35330.600000 28075.800000 709.900000 0.026150   1
35330.600000 28075.800000 719.900000 0.026580   3
35330.600000 28075.800000 729.900000 0.036230   5
35330.600000 28075.800000 759.900000 0.266700   4
35330.600000 28075.800000 769.900000 0.351450   3
35330.600000 28075.800000 779.900000 0.271170   1
35330.600000 28075.800000 789.900000 0.215600   3
35330.600000 28075.800000 799.900000 0.417380   5
35330.600000 28075.800000 809.900000 0.677150   5
35330.600000 28075.800000 819.900000 0.787850   1
35330.600000 28075.800000 829.900000 0.770550   4
35330.600000 28075.800000 849.900000 0.766100   3
35330.600000 28075.800000 859.900000 0.820350   4
35330.600000 28075.800000 869.900000 0.870920   1
35330.600000 28075.800000 879.900000 0.823370   5
35330.600000 28075.800000 899.900000 0.980520   1
35330.600000 28075.800000 909.900000 0.783750   4
35330.600000 28075.800000 919.900000 1.213550   3
35330.600000 28075.800000 929.900000 1.070170   3
35330.600000 28075.800000 939.900000 1.382200   5
35330.600000 28075.800000 959.900000 0.636530   1
35330.600000 28075.800000 969.900000 1.265900   4
35330.600000 28075.800000 979.900000 1.820000   3
35215.600000 28325.500000 864.812500 0.222700   5
35215.600000 28325.500000 874.812500 0.277400   4
35215.600000 28325.500000 884.812500 0.253240   3
35215.600000 28325.500000 894.812500 0.253760   1
35215.600000 28325.500000 914.812500 0.146870   5
35215.600000 28325.500000 924.812500 0.167030   1
35215.600000 28325.500000 934.812500 0.148210   3
35215.600000 28325.500000 954.812500 0.153430   4
35215.600000 28325.500000 974.812500 0.373950   4
35215.600000 28325.500000 984.812500 0.302910   5
35215.600000 28325.500000 994.812500 0.473860   3
35215.600000 28325.500000 1004.812000 0.125060   1
35215.600000 28325.500000 1014.812000 0.287720   4
35215.600000 28325.500000 1024.812000 0.106760   3
35215.600000 28325.500000 1034.812000 0.333190   5
35215.600000 28325.500000 1054.812000 0.307510   1
35215.600000 28325.500000 1064.812000 0.251390   5
35215.600000 28325.500000 1084.812000 0.444950   3
35215.600000 28325.500000 1094.812000 0.389010   1
35215.600000 28325.500000 1104.812000 0.520000   4
34954.600000 28196.100000 720.862500 0.376980   1
34954.600000 28196.100000 740.862500 0.249030   3
34954.600000 28196.100000 750.862500 0.368470   5
34954.600000 28196.100000 760.862500 0.357810   4
34954.600000 28196.100000 770.862500 0.308450   5
34954.600000 28196.100000 780.862500 0.197890   1
34954.600000 28196.100000 800.862500 0.263370   4
34954.600000 28196.100000 810.862500 0.217060   3
34954.600000 28196.100000 820.862500 0.277940   5
34954.600000 28196.100000 840.862500 0.339420   1
34954.600000 28196.100000 850.862500 0.497980   5
34954.600000 28196.100000 860.862500 0.428040   4
34954.600000 28196.100000 870.862500 0.525650   3
34954.600000 28196.100000 890.862500 0.662370   1
34954.600000 28196.100000 900.862500 0.845890   3
34954.600000 28196.100000 910.862500 0.891220   4
34954.600000 28196.100000 920.862500 0.470250   5
34954.600000 28196.100000 930.862500 0.607320   3
34954.600000 28196.100000 950.862500 0.585600   4
34954.600000 28196.100000 960.862500 0.514480   1
34954.600000 28196.100000 970.862500 0.870000   5
35574.000000 28198.500000 710.937500 0.370620   3
35574.000000 28198.500000 720.937500 0.206560   1
35574.000000 28198.500000 730.937500 0.520190   5
35574.000000 28198.500000 740.937500 0.604080   4
35574.000000 28198.500000 750.937500 0.733790   4
35574.000000 28198.500000 760.937500 0.535820   1
35574.000000 28198.500000 770.937500 0.361890   5
35574.000000 28198.500000 800.937500 0.423300   3
35574.000000 28198.500000 810.937500 0.290060   1
35574.000000 28198.500000 820.937500 0.228970   3
35574.000000 28198.500000 830.937500 0.237100   5
35574.000000 28198.500000 840.937500 0.312860   1
35574.000000 28198.500000 850.937500 0.237350   4
35574.000000 28198.500000 860.937500 0.267210   4
35574.000000 28198.500000 880.937500 0.288160   3
35574.000000 28198.500000 890.937500 0.253340   5
35574.000000 28198.500000 910.937500 0.670210   4
35574.000000 28198.500000 920.937500 0.371660   1
35574.000000 28198.500000 930.937500 0.228480   3
35574.000000 28198.500000 940.937500 0.324220   5
35574.000000 28198.500000 950.937500 0.469300   4
35574.000000 28198.500000 970.937500 0.122850   1
35574.000000 28198.500000 980.937500 0.155200   3
35574.000000 28198.500000 990.937500 0.333300   4
35574.000000 28198.500000 1010.938000 0.169160   1
35574.000000 28198.500000 1020.938000 0.155420   3
35574.000000 28198.500000 1030.938000 0.335910   5
35574.000000 28198.500000 1050.938000 0.114310   4
35574.000000 28198.500000 1060.938000 0.154590   5
35574.000000 28198.500000 1070.938000 0.213850   1
35574.000000 28198.500000 1080.938000 0.382350   4
35574.000000 28198.500000 1100.938000 0.114580   3
34844.600000 28199.600000 898.950000 0.484030   4
34844.600000 28199.600000 908.950000 0.518030   1
34844.600000 28199.600000 918.950000 0.536450   3
34844.600000 28199.600000 928.950000 0.628430   4
34844.600000 28199.600000 938.950000 0.458370   4
34844.600000 28199.600000 948.950000 0.298190   3
35698.600000 28195.400000 922.712500 0.118560   4
35698.600000 28195.400000 932.712500 0.117240   1
35698.600000 28195.400000 942.712500 0.156690   5
35698.600000 28195.400000 952.712500 0.178990   3
35698.600000 28195.400000 972.712500 0.078380   1
35698.600000 28195.400000 982.712500 0.098720   3
35698.600000 28195.400000 1002.713000 0.102230   5
35698.600000 28195.400000 1012.713000 0.199190   4
35698.600000 28195.400000 1022.713000 0.319010   1
35698.600000 28195.400000 1042.713000 0.312440   4
35698.600000 28195.400000 1052.713000 0.188040   1
35698.600000 28195.400000 1062.713000 0.199780   3
35698.600000 28195.400000 1072.713000 0.146710   5
35698.600000 28195.400000 1082.713000 0.311030   4
35698.600000 28195.400000 1092.713000 0.634440   3
35698.600000 28195.400000 1112.713000 0.194170   1
35698.600000 28195.400000 1122.713000 0.136020   5
35327.800000 27959.400000 712.012500 0.003370   3
35327.800000 27959.400000 722.012500 0.027120   5
35327.800000 27959.400000 732.012500 0.006100   4
35327.800000 27959.400000 742.012500 0.001000   1
35327.800000 27959.400000 762.012500 0.001000   5
35327.800000 27959.400000 772.012500 0.001000   3
35327.800000 27959.400000 782.012500 0.006100   4
35327.800000 27959.400000 792.012500 0.001000   1
35327.800000 27959.400000 802.012500 0.001190   3
35327.800000 27959.400000 812.012500 0.041680   5
35327.800000 27959.400000 822.012500 0.028010   4
35327.800000 27959.400000 832.012500 0.047870   1
35327.800000 27959.400000 852.012500 0.052130   3
35327.800000 27959.400000 862.012500 0.054810   5
35327.800000 27959.400000 882.012500 0.046410   1
35327.800000 27959.400000 892.012500 0.054640   4
35451.300000 28079.600000 726.000000 0.368870   3
35451.300000 28079.600000 736.000000 0.407400   1
35451.300000 28079.600000 746.000000 0.477780   4
35451.300000 28079.600000 756.000000 0.398000   5
35451.300000 28079.600000 766.000000 0.395100   1
35451.300000 28079.600000 786.000000 0.465050   3
35451.300000 28079.600000 796.000000 0.087950   5
35451.300000 28079.600000 806.000000 0.359600   4
35451.300000 28079.600000 826.000000 0.496650   1
35451.300000 28079.600000 836.000000 0.985900   3
35451.300000 28079.600000 846.000000 0.738980   5
35451.300000 28079.600000 856.000000 0.850900   1
35451.300000 28079.600000 866.000000 1.012720   4
35451.300000 28079.600000 876.000000 0.822200   3
35451.300000 28079.600000 886.000000 0.538900   4
35451.300000 28079.600000 906.000000 1.131800   5
35451.300000 28079.600000 916.000000 0.703430   1
35451.300000 28079.600000 926.000000 1.011480   5
35451.300000 28079.600000 946.000000 1.362580   1
35451.300000 28079.600000 956.000000 1.040700   4
35451.300000 28079.600000 966.000000 0.780250   3
35451.300000 28079.600000 976.000000 0.433520   1
35451.300000 28079.600000 986.000000 1.387750   3
35451.300000 28079.600000 996.000000 1.036300   5
35451.300000 28079.600000 1006.000000 0.694600   4
35088.800000 28339.000000 723.687500 0.230040   5
35088.800000 28339.000000 733.687500 0.210560   1
35088.800000 28339.000000 753.687500 0.119620   3
35088.800000 28339.000000 763.687500 0.023620   4
35088.800000 28339.000000 783.687500 0.115120   1
35088.800000 28339.000000 793.687500 0.216980   4
35088.800000 28339.000000 803.687500 0.370400   5
35088.800000 28339.000000 813.687500 0.349150   1
35088.800000 28339.000000 823.687500 0.277510   3
35088.800000 28339.000000 843.687500 0.375640   5
35088.800000 28339.000000 853.687500 0.368890   1
35088.800000 28339.000000 863.687500 0.260540   3
35088.800000 28339.000000 873.687500 0.278720   4
35088.800000 28339.000000 893.687500 0.191750   1
35088.800000 28339.000000 903.687500 0.213170   4
35088.800000 28339.000000 913.687500 0.127210   5
35088.800000 28339.000000 933.687500 0.181530   3
35088.800000 28339.000000 943.687500 0.164680   1
35088.800000 28339.000000 953.687500 0.156600   5
35088.800000 28339.000000 963.687500 0.227120   1
35088.800000 28339.000000 983.687500 0.130710   3
35088.800000 28339.000000 993.687500 0.289400   5
35088.800000 28339.000000 1003.688000 0.122000   4
35088.800000 28339.000000 1013.688000 0.270910   1
35088.800000 28339.000000 1023.688000 0.344980   5
35088.800000 28339.000000 1043.688000 0.162510   4
35088.800000 28339.000000 1063.688000 0.195750   3
35088.800000 28339.000000 1073.688000 0.108110   1
35088.800000 28339.000000 1083.688000 0.120500   5
35196.500000 28094.500000 699.912500 0.150070   5
35196.500000 28094.500000 709.912500 0.187100   1
35196.500000 28094.500000 729.912500 0.224360   3
35196.500000 28094.500000 739.912500 0.252350   4
35196.500000 28094.500000 749.912500 0.240000   1
35196.500000 28094.500000 759.912500 0.701600   5
35196.500000 28094.500000 769.912500 0.507410   5
35196.500000 28094.500000 779.912500 0.602100   4
35196.500000 28094.500000 799.912500 0.774800   3
35196.500000 28094.500000 819.912500 0.549310   3
35196.500000 28094.500000 829.912500 0.509610   1
35196.500000 28094.500000 839.912500 0.809190   5
35196.500000 28094.500000 849.912500 0.891450   4
35196.500000 28094.500000 859.912500 0.699300   1
35196.500000 28094.500000 879.912500 0.752400   5
35196.500000 28094.500000 889.912500 0.811920   3
35196.500000 28094.500000 909.912500 0.679340   1
35196.500000 28094.500000 919.912500 0.455080   4
35196.500000 28094.500000 929.912500 0.646060   3
35196.500000 28094.500000 949.912500 0.812340   5
35196.500000 28094.500000 959.912500 0.740570   1
35575.600000 28082.600000 714.600000 0.331700   3
35575.600000 28082.600000 734.600000 0.698500   5
35575.600000 28082.600000 744.600000 1.086700   1
35575.600000 28082.600000 754.600000 0.545350   4
35575.600000 28082.600000 774.600000 0.726700   4
35575.600000 28082.600000 784.600000 0.632800   1
35575.600000 28082.600000 794.600000 0.915070   3
35575.600000 28082.600000 814.600000 0.592370   5
35575.600000 28082.600000 824.600000 0.350900   3
35575.600000 28082.600000 834.600000 0.351000   5
35575.600000 28082.600000 854.600000 0.400500   4
35575.600000 28082.600000 864.600000 0.202250   1
35575.600000 28082.600000 884.600000 0.268380   3
35575.600000 28082.600000 894.600000 0.238800   1
35575.600000 28082.600000 904.600000 0.420420   5
35575.600000 28082.600000 914.600000 0.228950   3
35575.600000 28082.600000 924.600000 0.412270   4
35575.600000 28082.600000 934.600000 0.616130   5
35575.600000 28082.600000 944.600000 0.300200   1
35575.600000 28082.600000 954.600000 0.568470   4
35575.600000 28082.600000 984.600000 0.436630   1
35575.600000 28082.600000 994.600000 0.497150   3
35575.600000 28082.600000 1004.600000 0.274380   5
35575.600000 28082.600000 1014.600000 0.540720   3
35575.600000 28082.600000 1034.600000 0.448100   1
35575.600000 28082.600000 1044.600000 0.473550   5
35575.600000 28082.600000 1054.600000 0.399240   4
35087.500000 28080.300000 690.512500 0.168190   3
35087.500000 28080.300000 710.512500 0.139260   1
35087.500000 28080.300000 720.512500 0.148420   4
35087.500000 28080.300000 730.512500 0.173750   5
35087.500000 28080.300000 740.512500 0.301700   1
35087.500000 28080.300000 750.512500 0.451540   3
35087.500000 28080.300000 770.512500 0.657050   5
35087.500000 28080.300000 780.512500 0.476110   4
35087.500000 28080.300000 790.512500 0.465160   1
35087.500000 28080.300000 800.512500 0.525310   3
35087.500000 28080.300000 810.512500 0.243950   4
35087.500000 28080.300000 820.512500 0.146230   5
35087.500000 28080.300000 830.512500 0.332660   3
35087.500000 28080.300000 840.512500 0.348760   1
35087.500000 28080.300000 860.512500 0.344490   4
35087.500000 28080.300000 880.512500 0.471520   4
35087.500000 28080.300000 890.512500 0.234440   5
35087.500000 28080.300000 900.512500 0.230740   1
35087.500000 28080.300000 910.512500 0.344210   3
35087.500000 28080.300000 920.512500 0.288220   5
34969.500000 28322.100000 812.225000 0.196210   5
34969.500000 28322.100000 822.225000 0.025400   3
34969.500000 28322.100000 832.225000 0.057850   4
34969.500000 28322.100000 852.225000 0.068550   1
34969.500000 28322.100000 872.225000 0.235400   5
34969.500000 28322.100000 882.225000 0.180850   4
34969.500000 28322.100000 892.225000 0.271450   3
34969.500000 28322.100000 902.225000 0.312300   1
34969.500000 28322.100000 912.225000 0.249350   3
34969.500000 28322.100000 922.225000 0.196300   4
34969.500000 28322.100000 942.225000 0.380900   5
34969.500000 28322.100000 952.225000 0.295300   1
34969.500000 28322.100000 962.225000 0.611500   4
34969.500000 28322.100000 982.225000 0.455900   1
34969.500000 28322.100000 992.225000 0.431550   3
34969.500000 28322.100000 1002.225000 0.428850   5
34969.500000 28322.100000 1012.225000 0.543550   3
34969.500000 28322.100000 1022.225000 0.139700   1
34969.500000 28322.100000 1042.225000 0.090000   4
34971.100000 28085.300000 753.125000 0.105200   4
34971.100000 28085.300000 773.125000 0.156050   3
34971.100000 28085.300000 783.125000 0.154200   5
34971.100000 28085.300000 793.125000 0.042450   1
34971.100000 28085.300000 813.125000 0.247650   5
34971.100000 28085.300000 823.125000 0.388980   4
34971.100000 28085.300000 833.125000 0.239850   3
34971.100000 28085.300000 843.125000 0.267200   1
34971.100000 28085.300000 863.125000 0.527450   4
34971.100000 28085.300000 873.125000 0.214350   5
34971.100000 28085.300000 883.125000 0.269000   5
34971.100000 28085.300000 893.125000 0.605880   1
34971.100000 28085.300000 913.125000 0.272300   3
34971.100000 28085.300000 923.125000 0.108070   4
35206.600000 27957.100000 723.925000 0.035540   5
35206.600000 27957.100000 733.925000 0.044150   1
35206.600000 27957.100000 743.925000 0.086500   4
35206.600000 27957.100000 753.925000 0.088150   3
35206.600000 27957.100000 773.925000 0.304300   4
35206.600000 27957.100000 783.925000 0.319850   5
35206.600000 27957.100000 793.925000 0.247200   4
35206.600000 27957.100000 803.925000 0.368450   3
35206.600000 27957.100000 823.925000 0.201100   1
35206.600000 27957.100000 833.925000 0.236500   5
35206.600000 27957.100000 843.925000 0.391750   1
35206.600000 27957.100000 853.925000 0.377550   5
35206.600000 27957.100000 873.925000 0.381550   4
35206.600000 27957.100000 883.925000 0.381200   3
35089.600000 27951.100000 683.275000 0.113600   4
35089.600000 27951.100000 693.275000 0.564150   5
35089.600000 27951.100000 703.275000 0.189200   1
35089.600000 27951.100000 713.275000 0.110350   3
35089.600000 27951.100000 733.275000 0.204250   4
35089.600000 27951.100000 753.275000 0.135300   1
35089.600000 27951.100000 763.275000 0.112150   5
35089.600000 27951.100000 773.275000 0.163050   3
35089.600000 27951.100000 783.275000 0.247550   1
35089.600000 27951.100000 803.275000 0.163100   4
35089.600000 27951.100000 813.275000 0.295950   5
35089.600000 27951.100000 823.275000 0.245120   4
35089.600000 27951.100000 833.275000 0.131450   1
35089.600000 27951.100000 843.275000 0.232150   3
35576.300000 27958.600000 698.112500 0.138810   4
35576.300000 27958.600000 708.112500 0.264550   3
35576.300000 27958.600000 718.112500 0.273690   5
35576.300000 27958.600000 728.112500 0.225180   1
35576.300000 27958.600000 748.112500 0.283360   3
35576.300000 27958.600000 758.112500 0.501870   1
35576.300000 27958.600000 778.112500 0.575410   5
35576.300000 27958.600000 788.112500 0.720470   4
35576.300000 27958.600000 798.112500 0.638300   3
35576.300000 27958.600000 808.112500 0.643000   1
35576.300000 27958.600000 818.112500 1.051180   4
35576.300000 27958.600000 838.112500 0.610350   1
35576.300000 27958.600000 848.112500 0.515710   5
35576.300000 27958.600000 858.112500 0.177030   4
35576.300000 27958.600000 868.112500 0.334660   3
35576.300000 27958.600000 888.112500 0.313790   1
35576.300000 27958.600000 898.112500 0.061410   5
35576.300000 27958.600000 908.112500 0.102360   4
35576.300000 27958.600000 928.112500 0.097440   5
35576.300000 27958.600000 938.112500 0.025260   1
35576.300000 27958.600000 948.112500 0.037450   3
35576.300000 27958.600000 968.112500 0.017510   4
35460.300000 27956.800000 609.187500 0.009470   1
35460.300000 27956.800000 619.187500 0.009150   4
35460.300000 27956.800000 639.187500 0.001000   3
35460.300000 27956.800000 649.187500 0.006100   5
35460.300000 27956.800000 669.187500 0.007900   3
35460.300000 27956.800000 679.187500 0.007800   1
35460.300000 27956.800000 689.187500 0.020000   4
35460.300000 27956.800000 699.187500 0.021520   1
35460.300000 27956.800000 729.187500 0.006100   5
35460.300000 27956.800000 739.187500 0.002320   4
35460.300000 27956.800000 749.187500 0.003780   3
35460.300000 27956.800000 759.187500 0.001000   1
35460.300000 27956.800000 769.187500 0.001000   5
35460.300000 27956.800000 779.187500 0.001000   3
35460.300000 27956.800000 799.187500 0.006100   1
35460.300000 27956.800000 809.187500 0.001000   4
35460.300000 27956.800000 829.187500 0.020000   4
35460.300000 27956.800000 839.187500 0.039990   3
35460.300000 27956.800000 849.187500 0.046950   1
35460.300000 27956.800000 859.187500 0.046160   5
35460.300000 27956.800000 879.187500 0.068180   5
35460.300000 27956.800000 889.187500 0.067010   1
35460.300000 27956.800000 899.187500 0.034100   3
35460.300000 27956.800000 909.187500 0.001700   4
35459.500000 28325.000000 868.687500 0.083720   5
35459.500000 28325.000000 888.687500 0.046200   3
35459.500000 28325.000000 898.687500 0.047590   4
35459.500000 28325.000000 908.687500 0.395320   1
35459.500000 28325.000000 918.687500 0.065510   5
35459.500000 28325.000000 928.687500 0.045160   4
35459.500000 28325.000000 948.687500 0.052010   1
35459.500000 28325.000000 958.687500 0.066290   5
35459.500000 28325.000000 978.687500 0.207160   3
35459.500000 28325.000000 988.687500 0.086170   4
35459.500000 28325.000000 1008.688000 0.044990   5
35459.500000 28325.000000 1018.688000 0.137030   3
35459.500000 28325.000000 1028.688000 0.121640   4
35459.500000 28325.000000 1038.688000 0.225220   1
35459.500000 28325.000000 1048.688000 0.400250   5
35459.500000 28325.000000 1068.688000 0.243450   1
35459.500000 28325.000000 1078.688000 0.219460   4
35459.500000 28325.000000 1088.688000 0.225940   5
35459.500000 28325.000000 1108.688000 0.077820   3
35459.500000 28325.000000 1118.688000 0.186400   4
35459.500000 28325.000000 1128.688000 0.164670   1
35570.800000 28322.300000 787.937500 0.020000   4
35570.800000 28322.300000 797.937500 0.027270   1
35570.800000 28322.300000 817.937500 0.028930   3
35570.800000 28322.300000 827.937500 0.030740   5
35570.800000 28322.300000 837.937500 0.024160   4
35570.800000 28322.300000 847.937500 0.001000   3
35570.800000 28322.300000 857.937500 0.004540   1
35570.800000 28322.300000 877.937500 0.045740   4
35570.800000 28322.300000 887.937500 0.079210   3
35570.800000 28322.300000 897.937500 0.127370   5
35570.800000 28322.300000 907.937500 0.005940   1
35570.800000 28322.300000 917.937500 0.027990   4
35570.800000 28322.300000 937.937500 0.081180   3
35570.800000 28322.300000 947.937500 0.371890   5
35570.800000 28322.300000 957.937500 0.112140   4
35570.800000 28322.300000 977.937500 0.084940   1
35570.800000 28322.300000 987.937500 0.073690   3
35570.800000 28322.300000 997.937500 0.112580   1
35570.800000 28322.300000 1007.938000 0.156560   5
35570.800000 28322.300000 1027.938000 0.231210   3
35570.800000 28322.300000 1037.938000 0.186650   5
35570.800000 28322.300000 1047.938000 0.330280   4
35570.800000 28322.300000 1057.938000 0.178820   3
35570.800000 28322.300000 1077.938000 0.257990   4
35570.800000 28322.300000 1087.938000 0.121190   5
35570.800000 28322.300000 1097.938000 0.260870   1
35570.800000 28322.300000 1117.938000 0.100640   1
35570.800000 28322.300000 1127.938000 0.014110   3
35570.800000 28322.300000 1137.938000 0.033740   4
34829.100000 28323.100000 665.475000 0.252570   3
34829.100000 28323.100000 675.475000 0.202650   4
34829.100000 28323.100000 685.475000 0.214250   1
34829.100000 28323.100000 695.475000 0.227500   5
34829.100000 28323.100000 705.475000 0.336300   1
34829.100000 28323.100000 715.475000 0.330150   3
34829.100000 28323.100000 735.475000 0.288970   4
34829.100000 28323.100000 745.475000 0.282600   4
34829.100000 28323.100000 765.475000 0.307350   3
34829.100000 28323.100000 775.475000 0.272250   5
34829.100000 28323.100000 785.475000 0.301700   1
34829.100000 28323.100000 795.475000 0.403850   5
34829.100000 28323.100000 805.475000 0.293350   4
34829.100000 28323.100000 815.475000 0.087450   1
34829.100000 28323.100000 825.475000 0.194800   3
34829.100000 28323.100000 845.475000 0.225100   4
34829.100000 28323.100000 865.475000 0.331850   3
34829.100000 28323.100000 875.475000 0.138750   5
34829.100000 28323.100000 885.475000 0.267950   1
34829.100000 28323.100000 895.475000 0.192650   5
34829.100000 28323.100000 905.475000 0.267050   3
34829.100000 28323.100000 915.475000 0.215450   4
34829.100000 28323.100000 935.475000 0.357450   4
34829.100000 28323.100000 955.475000 0.563300   5
34829.100000 28323.100000 965.475000 0.252930   1
34829.100000 28323.100000 975.475000 0.335400   3
34829.100000 28323.100000 985.475000 0.360850   1
34829.100000 28323.100000 995.475000 0.263500   3
34829.100000 28323.100000 1005.475000 0.182550   5
34829.100000 28323.100000 1025.475000 0.272840   4
34842.500000 28078.500000 664.237500 0.049500   5
34842.500000 28078.500000 674.237500 0.063800   4
34842.500000 28078.500000 694.237500 0.169240   1
34842.500000 28078.500000 704.237500 0.220890   3
34842.500000 28078.500000 724.237500 0.212090   4
34842.500000 28078.500000 734.237500 0.270470   1
34842.500000 28078.500000 744.237500 0.137700   5
34842.500000 28078.500000 754.237500 0.198960   3
34842.500000 28078.500000 764.237500 0.107790   4
34842.500000 28078.500000 784.237500 0.114200   5
34842.500000 28078.500000 794.237500 0.247530   4
34842.500000 28078.500000 804.237500 0.377630   1
34842.500000 28078.500000 814.237500 0.334040   3
34842.500000 28078.500000 824.237500 0.213030   5
34842.500000 28078.500000 834.237500 0.186760   4
34842.500000 28078.500000 864.237500 0.130300   3
34842.500000 28078.500000 874.237500 0.110280   5
34842.500000 28078.500000 884.237500 0.116100   1
34842.500000 28078.500000 894.237500 0.120620   4
34723.100000 28199.600000 753.350000 0.034280   5
34723.100000 28199.600000 763.350000 0.005550   1
34723.100000 28199.600000 773.350000 0.013900   4
34723.100000 28199.600000 783.350000 0.032000   3
34723.100000 28199.600000 793.350000 0.033950   5
34723.100000 28199.600000 803.350000 0.021950   1
34723.100000 28199.600000 813.350000 0.075980   3
34723.100000 28199.600000 823.350000 0.071820   4
34723.100000 28199.600000 843.350000 0.046570   4
34723.100000 28199.600000 853.350000 0.061280   1
34723.100000 28199.600000 863.350000 0.043070   5
34723.100000 28199.600000 883.350000 0.088680   5
34723.100000 28199.600000 893.350000 0.043450   4
34723.100000 28199.600000 903.350000 0.048270   1
34723.100000 28199.600000 913.350000 0.037440   3
35698.000000 28078.400000 668.487500 0.071150   5
35698.000000 28078.400000 678.487500 0.323000   4
35698.000000 28078.400000 698.487500 0.145850   1
35698.000000 28078.400000 708.487500 0.230420   3
35698.000000 28078.400000 728.487500 0.111250   4
35698.000000 28078.400000 738.487500 0.237600   3
35698.000000 28078.400000 748.487500 0.294110   1
35698.000000 28078.400000 758.487500 0.855110   5
35698.000000 28078.400000 768.487500 0.104730   4
35698.000000 28078.400000 778.487500 0.182420   3
35698.000000 28078.400000 788.487500 0.256990   1
35698.000000 28078.400000 808.487500 0.226890   4
35698.000000 28078.400000 818.487500 0.484410   5
35698.000000 28078.400000 828.487500 0.271080   1
35698.000000 28078.400000 838.487500 0.283260   3
35698.000000 28078.400000 848.487500 0.324560   5
35698.000000 28078.400000 868.487500 0.325790   3
35698.000000 28078.400000 878.487500 0.473860   4
35698.000000 28078.400000 888.487500 0.377180   1
35698.000000 28078.400000 898.487500 0.167600   4
35698.000000 28078.400000 908.487500 0.182160   5
35698.000000 28078.400000 918.487500 0.531260   5
35698.000000 28078.400000 938.487500 0.677580   1
35698.000000 28078.400000 948.487500 0.312690   3
35698.000000 28078.400000 958.487500 0.325890   3
35698.000000 28078.400000 968.487500 0.236160   4
35698.000000 28078.400000 978.487500 0.509570   4
35698.000000 28078.400000 988.487500 0.631520   5
35698.000000 28078.400000 1008.487000 0.393790   1
35698.000000 28078.400000 1028.488000 0.332490   5
35698.000000 28078.400000 1038.488000 0.612810   3
35698.000000 28078.400000 1048.488000 0.449880   3
35698.000000 28078.400000 1058.488000 0.346810   4
35698.000000 28078.400000 1068.488000 0.347040   5
35698.000000 28078.400000 1078.488000 0.303710   1
35699.300000 27831.100000 701.875000 0.002250   1
35699.300000 27831.100000 711.875000 0.006100   4
35699.300000 27831.100000 721.875000 0.001000   5
35699.300000 27831.100000 731.875000 0.001000   3
35699.300000 27831.100000 741.875000 0.115350   3
35699.300000 27831.100000 751.875000 0.336850   4
35699.300000 27831.100000 771.875000 0.643200   5
35699.300000 27831.100000 781.875000 0.306750   1
35699.300000 27831.100000 791.875000 0.179650   4
35699.300000 27831.100000 801.875000 0.282400   5
35699.300000 27831.100000 821.875000 0.417450   3
35699.300000 27831.100000 831.875000 0.372800   4
35699.300000 27831.100000 841.875000 0.250500   1
35699.300000 27831.100000 861.875000 0.458150   3
35699.300000 27831.100000 871.875000 0.186450   5
35699.300000 27831.100000 891.875000 0.399850   5
35699.300000 27831.100000 901.875000 0.415700   1
35699.300000 27831.100000 911.875000 0.474550   4
35699.300000 27831.100000 921.875000 0.468650   4
35699.300000 27831.100000 931.875000 0.692450   3
35699.300000 27831.100000 951.875000 0.346200   1
35699.300000 27831.100000 961.875000 0.472850   5
35699.300000 27831.100000 971.875000 0.540900   3
35210.800000 27834.100000 687.137500 0.022050   1
35210.800000 27834.100000 697.137500 0.020650   4
35210.800000 27834.100000 707.137500 0.040350   5
35210.800000 27834.100000 717.137500 0.034310   3
35210.800000 27834.100000 737.137500 0.156600   3
35210.800000 27834.100000 747.137500 0.223140   1
35210.800000 27834.100000 757.137500 0.480510   4
35210.800000 27834.100000 777.137500 0.169880   3
35210.800000 27834.100000 787.137500 0.220120   1
35210.800000 27834.100000 797.137500 0.200660   5
35210.800000 27834.100000 817.137500 0.130840   4
35210.800000 27834.100000 827.137500 0.161490   5
35210.800000 27834.100000 837.137500 0.193680   4
35210.800000 27834.100000 847.137500 0.215330   3
35210.800000 27834.100000 857.137500 0.190190   1
35453.300000 27833.400000 721.150000 0.010480   1
35453.300000 27833.400000 731.150000 0.010100   3
35453.300000 27833.400000 741.150000 0.016030   4
35453.300000 27833.400000 761.150000 0.081900   5
35453.300000 27833.400000 781.150000 0.028320   4
35453.300000 27833.400000 791.150000 0.027430   1
35453.300000 27833.400000 801.150000 0.048870   5
35453.300000 27833.400000 821.150000 0.174700   3
35453.300000 27833.400000 831.150000 0.211820   4
